"game_type","week","away_team","home_team","away_wins","home_wins","ties","result","games_played","away_percentage","home_percentage"
"REG",5,"CHI","WAS",510,724,0,3.17828200972447,1234,0.413290113452188,0.586709886547812
"REG",5,"CIN","ARI",657,577,0,-1.20664505672609,1234,0.532414910858995,0.467585089141005
"REG",5,"DAL","SF",568,666,0,1.6969205834684,1234,0.460291734197731,0.539708265802269
"REG",5,"GB","LV",715,519,0,-2.78768233387358,1234,0.579416531604538,0.420583468395462
"REG",5,"HOU","ATL",610,624,0,0.521880064829822,1234,0.494327390599676,0.505672609400324
"REG",5,"JAX","BUF",273,961,0,10.3905996758509,1234,0.221231766612642,0.778768233387358
"REG",5,"KC","MIN",680,554,0,-1.57779578606159,1234,0.551053484602917,0.448946515397083
"REG",5,"NO","NE",629,605,0,-0.284440842787682,1234,0.509724473257699,0.490275526742301
"REG",5,"NYG","MIA",407,827,0,5.78687196110211,1234,0.329821717990276,0.670178282009725
"REG",5,"NYJ","DEN",388,846,0,6.67666126418152,1234,0.314424635332253,0.685575364667747
"REG",5,"PHI","LA",572,662,0,1.17828200972447,1234,0.46353322528363,0.536466774716369
"REG",5,"TEN","IND",572,662,0,1.49918962722853,1234,0.46353322528363,0.536466774716369
"REG",6,"ARI","LA",479,755,0,3.44084278768233,1234,0.388168557536467,0.611831442463533
"REG",6,"BAL","TEN",699,535,0,-2.29173419773096,1234,0.56645056726094,0.43354943273906
"REG",6,"CAR","MIA",390,844,0,6.99270664505673,1234,0.316045380875203,0.683954619124797
"REG",6,"DAL","LAC",509,725,0,3.03808752025932,1234,0.412479740680713,0.587520259319287
"REG",6,"DEN","KC",448,786,0,4.5259319286872,1234,0.363047001620746,0.636952998379254
"REG",6,"DET","TB",242,992,0,11.1628849270665,1234,0.196110210696921,0.803889789303079
"REG",6,"IND","JAX",808,426,0,-5.3354943273906,1234,0.654781199351702,0.345218800648298
"REG",6,"MIN","CHI",736,498,0,-3.47811993517018,1234,0.596434359805511,0.403565640194489
"REG",6,"NE","LV",602,632,0,0.470826580226904,1234,0.487844408427877,0.512155591572123
"REG",6,"NO","HOU",784,450,0,-4.70178282009724,1234,0.635332252836305,0.364667747163695
"REG",6,"NYG","BUF",320,914,0,9.24392220421394,1234,0.259319286871961,0.740680713128039
"REG",6,"PHI","NYJ",860,374,0,-6.54619124797407,1234,0.696920583468395,0.303079416531605
"REG",6,"SEA","CIN",491,743,0,3.41977309562399,1234,0.397893030794165,0.602106969205835
"REG",6,"SF","CLE",583,651,0,0.957050243111831,1234,0.472447325769854,0.527552674230146
"REG",6,"WAS","ATL",755,479,0,-4.13047001620746,1234,0.611831442463533,0.388168557536467
"REG",7,"ARI","SEA",620,614,0,-0.354943273905997,1234,0.502431118314425,0.497568881685575
"REG",7,"ATL","TB",282,952,0,10.8233387358185,1234,0.228525121555916,0.771474878444084
"REG",7,"BUF","NE",803,431,0,-5.6482982171799,1234,0.650729335494327,0.349270664505673
"REG",7,"CLE","IND",542,692,0,2.3160453808752,1234,0.439222042139384,0.560777957860616
"REG",7,"DET","BAL",345,889,0,7.77633711507293,1234,0.279578606158833,0.720421393841167
"REG",7,"GB","DEN",675,559,0,-1.26175040518639,1234,0.547001620745543,0.452998379254457
"REG",7,"JAX","NO",403,831,0,5.97649918962723,1234,0.326580226904376,0.673419773095624
"REG",7,"LAC","KC",475,759,0,4.11264181523501,1234,0.384927066450567,0.615072933549433
"REG",7,"LV","CHI",643,591,0,-0.389789303079417,1234,0.521069692058347,0.478930307941653
"REG",7,"MIA","PHI",602,632,0,0.299837925445705,1234,0.487844408427877,0.512155591572123
"REG",7,"PIT","LA",533,701,0,2.71961102106969,1234,0.43192868719611,0.56807131280389
"REG",7,"SF","MIN",547,687,0,1.4935170178282,1234,0.443273905996759,0.556726094003241
"REG",7,"WAS","NYG",663,571,0,-1.3452188006483,1234,0.537277147487844,0.462722852512156
"REG",8,"ATL","TEN",347,887,0,7.62398703403566,1234,0.281199351701783,0.718800648298217
"REG",8,"BAL","ARI",745,489,0,-3.34440842787682,1234,0.603727714748784,0.396272285251216
"REG",8,"CHI","LAC",435,799,0,5.5032414910859,1234,0.352512155591572,0.647487844408428
"REG",8,"CIN","SF",616,618,0,0.100486223662885,1234,0.499189627228525,0.500810372771475
"REG",8,"CLE","SEA",713,521,0,-2.26580226904376,1234,0.577795786061588,0.422204213938412
"REG",8,"HOU","CAR",561,673,0,1.55591572123177,1234,0.454619124797407,0.545380875202593
"REG",8,"JAX","PIT",452,782,0,4.73905996758509,1234,0.366288492706645,0.633711507293355
"REG",8,"KC","DEN",719,515,0,-2.84602917341977,1234,0.582658022690438,0.417341977309562
"REG",8,"LA","DAL",595,639,0,0.752025931928687,1234,0.482171799027553,0.517828200972447
"REG",8,"LV","DET",716,518,0,-2.77471636952998,1234,0.580226904376013,0.419773095623987
"REG",8,"MIN","GB",565,669,0,1.35251215559157,1234,0.457860615883306,0.542139384116694
"REG",8,"NE","MIA",506,728,0,3.177471636953,1234,0.410048622366288,0.589951377633712
"REG",8,"NO","IND",565,669,0,1.25364667747164,1234,0.457860615883306,0.542139384116694
"REG",8,"NYJ","NYG",532,702,0,2.30551053484603,1234,0.431118314424635,0.568881685575365
"REG",8,"PHI","WAS",638,596,0,-1.0226904376013,1234,0.517017828200972,0.482982171799028
"REG",8,"TB","BUF",583,651,0,0.86385737439222,1234,0.472447325769854,0.527552674230146
"REG",9,"ARI","CLE",546,688,0,2.29173419773096,1234,0.442463533225284,0.557536466774716
"REG",9,"BUF","CIN",784,450,0,-4.81199351701783,1234,0.635332252836305,0.364667747163695
